ID	Sex	DR	Phone	Context
GSH0	M	5	iy	sh_iy_hv
GSH0	M	5	iy	r_iy_s
GSH0	M	5	iy	s_iy_epi
GSH0	M	5	iy	m_iy_tcl
GSH0	M	5	iy	l_iy_r
GSH0	M	5	iy	r_iy_dcl
GSH0	M	5	iy	s_iy_hh
GSH0	M	5	iy	l_iy_q
GSH0	M	5	iy	dh_iy_q
GSH0	M	5	iy	m_iy_n
GSH0	M	5	iy	r_iy_pcl
GSH0	M	5	iy	dh_iy_ow
GSH0	M	5	iy	dx_iy_s
GSH0	M	5	aa	d_aa_r
GSH0	M	5	aa	w_aa_sh
GSH0	M	5	aa	q_aa_r
GSH0	M	5	aa	t_aa_m
GSH0	M	5	aa	jh_aa_n
GSH0	M	5	aa	r_aa_zh
GSH0	M	5	aa	z_aa_n
GSH0	M	5	aa	p_aa_r
GSH0	M	5	uh	w_uh_dx
GSH0	M	5	s	h#_sh_iy
GSH0	M	5	s	k_s_ux
GSH0	M	5	s	iy_s_iy
GSH0	M	5	s	aa_sh_epi
GSH0	M	5	s	ae_s_epi
GSH0	M	5	s	ux_s_ah
GSH0	M	5	s	k_s_tcl
GSH0	M	5	s	ih_s_pcl
GSH0	M	5	s	ih_sh_ix
GSH0	M	5	s	r_sh_ey
GSH0	M	5	s	kcl_s_pcl
GSH0	M	5	s	tcl_s_h#
GSH0	M	5	s	h#_sh_aw
GSH0	M	5	s	ix_s_iy
GSH0	M	5	s	ah_s_gcl
GSH0	M	5	s	ow_s_f
GSH0	M	5	s	er_s_tcl
GSH0	M	5	s	v_s_ae
GSH0	M	5	s	ix_s_dh
GSH0	M	5	s	ax_s_ay
GSH0	M	5	s	axr_s_h#
GSH0	M	5	s	tcl_s_ah
GSH0	M	5	s	n_sh_ay
GSH0	M	5	s	pau_sh_ih
GSH0	M	5	s	ow_sh_ix
GSH0	M	5	s	ae_s_kcl
GSH0	M	5	s	iy_s_tcl
GSH0	M	5	s	kcl_s_epi
GSH0	M	5	s	ey_sh_en
GSH0	M	5	f	ih_f_l
GSH0	M	5	f	s_f_er
GSH0	M	5	f	ow_f_r
GSH0	M	5	f	m_f_ax
GSH0	M	5	f	ao_f_tcl
