ID	Sex	DR	Vowel	Context
KAA0	F	2	iy	sh_iy_hv
KAA0	F	2	iy	r_iy_s
KAA0	F	2	iy	s_iy_w
KAA0	F	2	iy	m_iy_tcl
KAA0	F	2	iy	r_iy_q
KAA0	F	2	iy	l_iy_r
KAA0	F	2	iy	r_iy_pcl
KAA0	F	2	iy	dx_iy_z
KAA0	F	2	iy	sh_iy_kcl
KAA0	F	2	iy	r_iy_m
KAA0	F	2	iy	r_iy_tcl
KAA0	F	2	iy	v_iy_z
KAA0	F	2	iy	r_iy_kcl
KAA0	F	2	iy	dh_iy_ix
KAA0	F	2	iy	p_iy_pcl
KAA0	F	2	iy	dx_iy_z
KAA0	F	2	iy	n_iy_f
KAA0	F	2	iy	d_iy_z
KAA0	F	2	ae	hv_ae_dcl
KAA0	F	2	ae	nx_ae_s
KAA0	F	2	ae	r_ae_gcl
KAA0	F	2	ae	dh_ae_tcl
KAA0	F	2	ae	m_ae_gcl
KAA0	F	2	ae	n_ae_kcl
KAA0	F	2	ae	hv_ae_v
KAA0	F	2	ae	f_ae_s
KAA0	F	2	ae	q_ae_th
KAA0	F	2	ae	q_ae_kcl
KAA0	F	2	ae	k_ae_n
KAA0	F	2	ae	k_ae_n
KAA0	F	2	aa	d_aa_r
KAA0	F	2	aa	w_aa_sh
KAA0	F	2	aa	d_aa_kcl
KAA0	F	2	aa	q_aa_n
KAA0	F	2	aa	l_aa_tcl
KAA0	F	2	aa	r_aa_nx
KAA0	F	2	aa	l_aa_dcl
KAA0	F	2	aa	r_aa_s
KAA0	F	2	aa	p_aa_r
KAA0	F	2	b	pau_b_ah
KAA0	F	2	b	ah_bcl_t
KAA0	F	2	b	pcl_b_ih
KAA0	F	2	d	ae_dcl_d
KAA0	F	2	d	dcl_d_y
KAA0	F	2	d	er_dcl_d
KAA0	F	2	d	dcl_d_aa
KAA0	F	2	d	ao_dx_axr
KAA0	F	2	d	h#_d_ow
KAA0	F	2	d	kcl_dh_ae
KAA0	F	2	d	h#_dh_ih
KAA0	F	2	d	s_dcl_d
KAA0	F	2	d	dcl_d_aa
KAA0	F	2	d	h#_dh_ax
KAA0	F	2	d	ey_dx_iy
KAA0	F	2	d	ay_dcl_pau
KAA0	F	2	d	gcl_d_aw
KAA0	F	2	d	ay_dx_el
KAA0	F	2	d	ay_dx_axr
KAA0	F	2	d	l_dh_iy
KAA0	F	2	d	aa_dcl_jh
KAA0	F	2	d	r_dx_er
KAA0	F	2	d	l_dx_ix
KAA0	F	2	d	ey_dx_ix
KAA0	F	2	d	eh_dx_ix
KAA0	F	2	d	ix_dx_iy
KAA0	F	2	d	l_dcl_r
KAA0	F	2	d	n_dcl_d
KAA0	F	2	d	dcl_d_iy
KAA0	F	2	d	ih_dx_ix
KAA0	F	2	g	n_gcl_g
KAA0	F	2	g	gcl_g_r
KAA0	F	2	g	ae_gcl_g
KAA0	F	2	g	gcl_g_l
KAA0	F	2	g	ah_gcl_g
KAA0	F	2	g	gcl_g_n
KAA0	F	2	g	ae_gcl_n
KAA0	F	2	g	ah_gcl_d
KAA0	F	2	g	ix_ng_ih
KAA0	F	2	g	ix_ng_pcl
KAA0	F	2	g	ah_ng_pcl
KAA0	F	2	g	ix_ng_h#
KAA0	F	2	p	sh_epi_w
KAA0	F	2	p	s_epi_m
KAA0	F	2	p	iy_pcl_p
KAA0	F	2	p	pcl_p_ah
KAA0	F	2	p	tcl_pau_t
KAA0	F	2	p	z_pau_q
KAA0	F	2	p	dcl_pau_b
KAA0	F	2	p	s_pau_w
KAA0	F	2	p	ih_pcl_b
KAA0	F	2	p	ng_pcl_p
KAA0	F	2	p	pcl_p_r
KAA0	F	2	p	ng_pcl_p
KAA0	F	2	p	pcl_p_iy
KAA0	F	2	p	iy_pcl_p
KAA0	F	2	p	pcl_p_el
KAA0	F	2	p	el_pcl_p
KAA0	F	2	p	pcl_p_aa
KAA0	F	2	p	ax_pcl_p
KAA0	F	2	p	pcl_p_ey
KAA0	F	2	t	ux_tcl_t
KAA0	F	2	t	tcl_t_q
