ID	Sex	DR	Vowel	Context
EJL0	M	6	iy	sh_iy_hv
EJL0	M	6	iy	r_iy_s
EJL0	M	6	iy	r_iy_ix
EJL0	M	6	iy	l_iy_r
EJL0	M	6	iy	sh_iy_s
EJL0	M	6	iy	l_iy_tcl
EJL0	M	6	iy	t_iy_h#
EJL0	M	6	iy	hh_iy_dcl
EJL0	M	6	iy	k_iy_dx
EJL0	M	6	iy	er_iy_s
EJL0	M	6	iy	ay_iy_tcl
EJL0	M	6	iy	dx_iy_ao
EJL0	M	6	iy	r_iy_s
EJL0	M	6	iy	b_iy_sh
EJL0	M	6	iy	l_iy_h#
EJL0	M	6	iy	n_iy_kcl
EJL0	M	6	iy	b_iy_gcl
EJL0	M	6	iy	l_iy_ax
EJL0	M	6	iy	r_iy_sh
EJL0	M	6	iy	sh_iy_eh
EJL0	M	6	ae	nx_ae_s
EJL0	M	6	ae	k_ae_r
EJL0	M	6	ae	r_ae_gcl
EJL0	M	6	ae	dh_ae_tcl
EJL0	M	6	ae	r_ae_ng
EJL0	M	6	ae	hv_ae_f
EJL0	M	6	ae	n_ae_s
EJL0	M	6	ae	t_ae_l
EJL0	M	6	ae	ey_ae_f
EJL0	M	6	aa	d_aa_r
EJL0	M	6	aa	w_aa_sh
EJL0	M	6	aa	t_aa_dcl
EJL0	M	6	aa	t_aa_pcl
EJL0	M	6	aa	w_aa_sh
EJL0	M	6	uh	sh_uh_r
EJL0	M	6	b	ix_bcl_b
EJL0	M	6	b	bcl_b_eh
EJL0	M	6	b	m_b_er
EJL0	M	6	b	ix_bcl_b
EJL0	M	6	b	bcl_b_uw
EJL0	M	6	b	z_bcl_b
EJL0	M	6	b	bcl_b_ay
EJL0	M	6	b	n_bcl_b
EJL0	M	6	b	bcl_b_iy
EJL0	M	6	b	axr_bcl_b
EJL0	M	6	b	bcl_b_y
EJL0	M	6	b	el_bcl_b
EJL0	M	6	b	bcl_b_iy
EJL0	M	6	d	eh_dcl_d
EJL0	M	6	d	dcl_d_axr
EJL0	M	6	d	axr_dcl_d
EJL0	M	6	d	dcl_d_aa
EJL0	M	6	d	ao_dx_axr
EJL0	M	6	d	h#_d_ow
EJL0	M	6	d	ix_dx_ix
EJL0	M	6	d	kcl_dh_ae
EJL0	M	6	d	ix_dh_ix
EJL0	M	6	d	eh_dcl_d
EJL0	M	6	d	dcl_d_r
EJL0	M	6	d	ix_dx_ow
EJL0	M	6	d	iy_dcl_d
EJL0	M	6	d	dcl_d_ih
EJL0	M	6	d	iy_dx_ow
EJL0	M	6	d	ix_dcl_d
EJL0	M	6	d	dcl_d_kcl
EJL0	M	6	d	ao_dx_axr
EJL0	M	6	d	n_d_ey
EJL0	M	6	d	tcl_d_ih
EJL0	M	6	d	aa_dcl_p
EJL0	M	6	d	r_dx_iy
EJL0	M	6	d	eh_dx_ix
EJL0	M	6	d	r_dx_ax
EJL0	M	6	d	eh_dx_ix
EJL0	M	6	d	ix_dcl_d
EJL0	M	6	d	dcl_d_h#
EJL0	M	6	g	en_gcl_g
EJL0	M	6	g	gcl_g_r
EJL0	M	6	g	ae_gcl_l
EJL0	M	6	g	ae_ng_ah
EJL0	M	6	g	ix_gcl_g
EJL0	M	6	g	gcl_g_eh
EJL0	M	6	g	eh_gcl_g
EJL0	M	6	g	gcl_g_axr
EJL0	M	6	g	ix_gcl_z
EJL0	M	6	g	ao_ng_gcl
EJL0	M	6	g	ng_gcl_g
EJL0	M	6	g	gcl_g_eh
EJL0	M	6	g	ix_ng_ix
EJL0	M	6	g	sh_gcl_g
EJL0	M	6	g	gcl_g_r
EJL0	M	6	g	ix_ng_y
EJL0	M	6	g	iy_gcl_g
EJL0	M	6	g	gcl_g_r
EJL0	M	6	p	sh_epi_w
EJL0	M	6	p	s_pcl_p
EJL0	M	6	p	pcl_p_r
EJL0	M	6	p	ah_pcl_ix
EJL0	M	6	p	s_epi_l
EJL0	M	6	p	dcl_p_l
EJL0	M	6	p	aa_pcl_p
EJL0	M	6	p	pcl_p_r
EJL0	M	6	p	ax_pcl_p
EJL0	M	6	p	pcl_p_r
EJL0	M	6	t	ux_tcl_en
EJL0	M	6	t	ae_tcl_h#
EJL0	M	6	t	n_tcl_t
EJL0	M	6	t	tcl_t_s
EJL0	M	6	t	f_tcl_l
EJL0	M	6	t	iy_tcl_t
EJL0	M	6	t	tcl_t_ix
EJL0	M	6	t	f_tcl_t
EJL0	M	6	t	tcl_t_ix
EJL0	M	6	t	eh_tcl_n
EJL0	M	6	t	s_tcl_t
EJL0	M	6	t	tcl_t_iy
EJL0	M	6	t	kcl_t_ae
EJL0	M	6	t	s_tcl_t
EJL0	M	6	t	tcl_t_ix
EJL0	M	6	t	ix_tcl_t
EJL0	M	6	t	tcl_t_s
EJL0	M	6	t	s_tcl_t
EJL0	M	6	t	tcl_t_r
EJL0	M	6	t	iy_tcl_d
EJL0	M	6	t	h#_t_aa
EJL0	M	6	t	z_tcl_t
EJL0	M	6	t	tcl_t_aa
EJL0	M	6	t	s_tcl_t
EJL0	M	6	t	tcl_t_h#
EJL0	M	6	t	n_tcl_ch
EJL0	M	6	t	axr_tcl_ch
EJL0	M	6	t	sh_th_er
EJL0	M	6	t	n_tcl_t
EJL0	M	6	t	tcl_t_axr
EJL0	M	6	k	r_kcl_k
EJL0	M	6	k	kcl_k_s
EJL0	M	6	k	s_kcl_m
EJL0	M	6	k	ix_kcl_k
EJL0	M	6	k	kcl_k_ae
EJL0	M	6	k	ay_kcl_dh
EJL0	M	6	k	ay_kcl_k
EJL0	M	6	k	kcl_k_ix
EJL0	M	6	k	ay_kcl_t
EJL0	M	6	k	l_kcl_k
EJL0	M	6	k	kcl_k_ax
EJL0	M	6	k	s_kcl_k
EJL0	M	6	k	kcl_k_iy
EJL0	M	6	k	d_kcl_k
EJL0	M	6	k	kcl_k_l
EJL0	M	6	k	ay_kcl_k
EJL0	M	6	k	kcl_k_f
EJL0	M	6	k	ih_kcl_k
EJL0	M	6	k	kcl_k_s
EJL0	M	6	k	iy_kcl_k
EJL0	M	6	k	kcl_k_ah
EJL0	M	6	s	h#_sh_iy
EJL0	M	6	s	k_s_ux
EJL0	M	6	s	iy_s_ix
EJL0	M	6	s	aa_sh_epi
EJL0	M	6	s	ae_s_kcl
EJL0	M	6	s	h#_sh_iy
EJL0	M	6	s	iy_s_pcl
EJL0	M	6	s	t_s_w
EJL0	M	6	s	ae_s_tcl
EJL0	M	6	s	ih_s_epi
EJL0	M	6	s	ix_s_kcl
EJL0	M	6	s	ih_s_tcl
EJL0	M	6	s	t_s_h#
EJL0	M	6	s	ix_s_tcl
EJL0	M	6	s	iy_s_ah
EJL0	M	6	s	k_s_tcl
