ID	Sex	DR	Phone	Context
PKT0	F	3	iy	sh_iy_hv
PKT0	F	3	iy	r_iy_s
PKT0	F	3	iy	y_iy_axr
PKT0	F	3	iy	r_iy_ix
PKT0	F	3	iy	l_iy_r
PKT0	F	3	iy	w_iy_ow
PKT0	F	3	iy	dh_iy_ix
PKT0	F	3	iy	t_iy_dcl
PKT0	F	3	iy	hh_iy_kcl
PKT0	F	3	iy	r_iy_dcl
PKT0	F	3	iy	r_iy_tcl
PKT0	F	3	iy	r_iy_z
PKT0	F	3	iy	n_iy_dx
PKT0	F	3	iy	b_iy_kcl
PKT0	F	3	iy	l_iy_tcl
PKT0	F	3	iy	l_iy_eh
PKT0	F	3	iy	er_iy_ow
PKT0	F	3	iy	l_iy_ay
PKT0	F	3	iy	dh_iy_ae
PKT0	F	3	aa	d_aa_r
PKT0	F	3	aa	w_aa_sh
PKT0	F	3	aa	w_aa_dx
PKT0	F	3	aa	th_aa_r
PKT0	F	3	aa	s_aa_n
PKT0	F	3	aa	k_aa_s
PKT0	F	3	uh	l_uh_kcl
PKT0	F	3	uh	g_uh_dcl
PKT0	F	3	uh	w_uh_dcl
PKT0	F	3	s	h#_sh_iy
PKT0	F	3	s	k_s_ux
PKT0	F	3	s	iy_s_ix
PKT0	F	3	s	aa_sh_epi
PKT0	F	3	s	ae_s_epi
PKT0	F	3	s	tcl_s_dcl
PKT0	F	3	s	t_s_f
PKT0	F	3	s	ah_s_kcl
PKT0	F	3	s	ix_s_l
PKT0	F	3	s	t_s_aa
PKT0	F	3	s	k_s_pcl
PKT0	F	3	s	n_s_ix
PKT0	F	3	s	ih_s_tcl
PKT0	F	3	s	l_s_tcl
PKT0	F	3	s	aa_s_tcl
PKT0	F	3	s	axr_s_ih
PKT0	F	3	s	eh_s_dh
PKT0	F	3	s	eh_sh_ax
PKT0	F	3	s	n_s_axr
PKT0	F	3	f	s_f_ih
PKT0	F	3	f	en_f_ao
PKT0	F	3	f	ux_f_er
PKT0	F	3	f	n_f_r
