ID	Sex	DR	Vowel	Context
HRM0	M	2	iy	sh_iy_eh
HRM0	M	2	iy	r_iy_z
HRM0	M	2	iy	z_iy_w
HRM0	M	2	iy	m_iy_dx
HRM0	M	2	iy	r_iy_ix
HRM0	M	2	iy	d_iy_z
HRM0	M	2	iy	r_iy_ix
HRM0	M	2	iy	r_iy_s
HRM0	M	2	iy	dh_iy_ae
HRM0	M	2	iy	er_iy_ix
HRM0	M	2	iy	dh_iy_ae
HRM0	M	2	iy	z_iy_bcl
HRM0	M	2	iy	w_iy_ih
HRM0	M	2	iy	er_iy_ix
HRM0	M	2	iy	r_iy_z
HRM0	M	2	aa	d_aa_r
HRM0	M	2	aa	k_aa_m
HRM0	M	2	aa	d_aa_kcl
HRM0	M	2	aa	t_aa_m
HRM0	M	2	aa	w_aa_tcl
HRM0	M	2	aa	k_aa_r
HRM0	M	2	s	h#_sh_iy
HRM0	M	2	s	k_s_ux
HRM0	M	2	s	ao_sh_epi
HRM0	M	2	s	ae_s_kcl
HRM0	M	2	s	ay_s_ix
HRM0	M	2	s	t_s_tcl
HRM0	M	2	s	ow_s_kcl
HRM0	M	2	s	ow_s_tcl
HRM0	M	2	s	iy_s_ix
HRM0	M	2	s	kcl_s_hh
HRM0	M	2	s	tcl_s_kcl
HRM0	M	2	s	tcl_s_w
HRM0	M	2	s	ey_sh_en
HRM0	M	2	s	ix_s_th
HRM0	M	2	s	kcl_s_dh
HRM0	M	2	s	ih_s_z
HRM0	M	2	s	en_s_pcl
HRM0	M	2	s	ix_sh_z
HRM0	M	2	s	k_s_pcl
HRM0	M	2	s	ix_s_dcl
HRM0	M	2	s	ix_s_tcl
HRM0	M	2	s	eh_s_en
HRM0	M	2	s	ah_s_tcl
HRM0	M	2	s	ey_sh_epi
HRM0	M	2	z	iy_z_iy
HRM0	M	2	z	ih_z_hv
HRM0	M	2	z	ih_z_ae
HRM0	M	2	z	ix_z_tcl
HRM0	M	2	z	ix_z_ix
HRM0	M	2	z	iy_z_epi
HRM0	M	2	z	ax_z_dcl
HRM0	M	2	z	ix_z_ix
HRM0	M	2	z	ow_z_tcl
HRM0	M	2	z	n_z_ix
HRM0	M	2	z	s_z_ux
HRM0	M	2	z	eh_z_ax
HRM0	M	2	z	sh_z_iy
HRM0	M	2	z	ix_z_h#
HRM0	M	2	z	iy_z_h#
HRM0	M	2	sh	h#_sh_iy
HRM0	M	2	sh	ao_sh_epi
HRM0	M	2	sh	ey_sh_en
HRM0	M	2	sh	ix_sh_z
HRM0	M	2	sh	ey_sh_epi
HRM0	M	2	f	ae_f_tcl
HRM0	M	2	f	en_f_r
