ID	Sex	DR	Vowel	Context
LBC0	M	4	iy	sh_iy_hv
LBC0	M	4	iy	r_iy_s
LBC0	M	4	iy	s_iy_w
LBC0	M	4	iy	m_iy_dx
LBC0	M	4	iy	r_iy_ix
LBC0	M	4	iy	l_iy_r
LBC0	M	4	iy	dh_iy_ix
LBC0	M	4	iy	l_iy_ix
LBC0	M	4	iy	hh_iy_r
LBC0	M	4	iy	p_iy_dx
LBC0	M	4	iy	dx_iy_ng
LBC0	M	4	iy	m_iy_dcl
LBC0	M	4	iy	d_iy_ah
LBC0	M	4	iy	r_iy_oy
LBC0	M	4	iy	b_iy_s
LBC0	M	4	iy	w_iy_z
LBC0	M	4	iy	q_iy_q
LBC0	M	4	aa	d_aa_r
LBC0	M	4	aa	f_aa_r
LBC0	M	4	aa	n_aa_l
LBC0	M	4	aa	q_aa_r
LBC0	M	4	aa	axr_aa_n
LBC0	M	4	aa	b_aa_dx
LBC0	M	4	uh	sh_uh_dcl
LBC0	M	4	s	h#_sh_iy
LBC0	M	4	s	k_s_ux
LBC0	M	4	s	iy_s_iy
LBC0	M	4	s	ao_sh_epi
LBC0	M	4	s	ae_s_kcl
LBC0	M	4	s	ah_s_f
LBC0	M	4	s	n_s_ax
LBC0	M	4	s	ax_s_tcl
LBC0	M	4	s	k_sh_epi
LBC0	M	4	s	n_s_h#
LBC0	M	4	s	th_s_ax-h
LBC0	M	4	s	ix_s_tcl
LBC0	M	4	s	ey_sh_ix
LBC0	M	4	s	ix_s_kcl
LBC0	M	4	s	tcl_s_ao
LBC0	M	4	s	ey_sh_en
LBC0	M	4	s	ix_s_ih
LBC0	M	4	s	ix_s_en
LBC0	M	4	s	en_sh_ix
LBC0	M	4	s	oy_s_tcl
LBC0	M	4	s	d_sh_ao
LBC0	M	4	s	ux_s_epi
LBC0	M	4	s	ey_s_tcl
LBC0	M	4	s	bcl_sh_uh
LBC0	M	4	s	iy_s_kcl
LBC0	M	4	s	ch_s_tcl
LBC0	M	4	s	p_s_h#
LBC0	M	4	z	ax_z_m
LBC0	M	4	z	er_z_n
LBC0	M	4	z	ix_z_n
LBC0	M	4	z	ix_z_ey
LBC0	M	4	z	ax_z_pcl
LBC0	M	4	z	iy_z_dcl
LBC0	M	4	z	ey_z_ix
LBC0	M	4	z	n_z_aw
LBC0	M	4	z	r_z_ax
LBC0	M	4	sh	h#_sh_iy
LBC0	M	4	sh	ao_sh_epi
LBC0	M	4	sh	k_sh_epi
LBC0	M	4	sh	ey_sh_ix
LBC0	M	4	sh	ey_sh_en
LBC0	M	4	sh	en_sh_ix
LBC0	M	4	sh	d_sh_ao
LBC0	M	4	sh	bcl_sh_uh
LBC0	M	4	f	s_f_aa
LBC0	M	4	f	ng_f_ah
LBC0	M	4	f	ax-h_f_ix
LBC0	M	4	f	d_f_r
