ID	Sex	DR	Phone	Context
JEB1	M	1	iy	sh_iy_hv
JEB1	M	1	iy	sh_iy_hv
JEB1	M	1	iy	sh_iy_hv
JEB1	M	1	iy	sh_iy_hv
JEB1	M	1	iy	r_iy_s
JEB1	M	1	iy	r_iy_s
JEB1	M	1	iy	r_iy_s
JEB1	M	1	iy	r_iy_s
JEB1	M	1	iy	r_iy_s
JEB1	M	1	iy	s_iy_w
JEB1	M	1	iy	s_iy_w
JEB1	M	1	iy	s_iy_w
JEB1	M	1	iy	r_iy_ix
JEB1	M	1	iy	r_iy_ix
JEB1	M	1	iy	r_iy_ix
JEB1	M	1	iy	r_iy_ix
JEB1	M	1	iy	l_iy_r
JEB1	M	1	iy	l_iy_r
JEB1	M	1	iy	l_iy_r
JEB1	M	1	iy	l_iy_r
JEB1	M	1	iy	l_iy_r
JEB1	M	1	iy	b_iy_s
JEB1	M	1	iy	b_iy_s
JEB1	M	1	iy	b_iy_s
JEB1	M	1	iy	s_iy_dcl
JEB1	M	1	iy	s_iy_dcl
JEB1	M	1	iy	s_iy_dcl
JEB1	M	1	iy	s_iy_dcl
JEB1	M	1	iy	s_iy_dcl
JEB1	M	1	iy	s_iy_dcl
JEB1	M	1	iy	s_iy_dcl
JEB1	M	1	iy	s_iy_dcl
JEB1	M	1	iy	s_iy_dcl
JEB1	M	1	iy	s_iy_dcl
JEB1	M	1	iy	n_iy_ix
JEB1	M	1	iy	n_iy_ix
JEB1	M	1	iy	n_iy_ix
JEB1	M	1	iy	n_iy_ix
JEB1	M	1	iy	n_iy_ix
JEB1	M	1	iy	n_iy_ix
JEB1	M	1	iy	n_iy_ix
JEB1	M	1	iy	l_iy_sh
JEB1	M	1	iy	l_iy_sh
JEB1	M	1	iy	l_iy_sh
JEB1	M	1	iy	l_iy_sh
JEB1	M	1	iy	sh_iy_n
JEB1	M	1	iy	sh_iy_n
JEB1	M	1	iy	sh_iy_n
JEB1	M	1	iy	ih_iy_ng
JEB1	M	1	iy	ih_iy_ng
JEB1	M	1	iy	ih_iy_ng
JEB1	M	1	iy	ih_iy_ng
JEB1	M	1	iy	ih_iy_ng
JEB1	M	1	iy	ih_iy_ng
JEB1	M	1	iy	ih_iy_ng
