ID	Sex	DR	Vowel
LMK0	F	5	iy
LMK0	F	5	iy
LMK0	F	5	iy
LMK0	F	5	iy
LMK0	F	5	iy
LMK0	F	5	iy
LMK0	F	5	iy
LMK0	F	5	iy
LMK0	F	5	iy
LMK0	F	5	iy
LMK0	F	5	iy
LMK0	F	5	iy
LMK0	F	5	iy
LMK0	F	5	aa
LMK0	F	5	aa
LMK0	F	5	aa
LMK0	F	5	aa
LMK0	F	5	aa
LMK0	F	5	aa
LMK0	F	5	aa
LMK0	F	5	aa
LMK0	F	5	aa
LMK0	F	5	s
LMK0	F	5	s
LMK0	F	5	s
LMK0	F	5	s
LMK0	F	5	s
LMK0	F	5	s
LMK0	F	5	s
LMK0	F	5	s
LMK0	F	5	s
LMK0	F	5	s
LMK0	F	5	s
LMK0	F	5	s
LMK0	F	5	s
LMK0	F	5	s
LMK0	F	5	s
LMK0	F	5	s
LMK0	F	5	s
LMK0	F	5	s
LMK0	F	5	s
LMK0	F	5	s
LMK0	F	5	z
LMK0	F	5	z
LMK0	F	5	z
LMK0	F	5	z
LMK0	F	5	z
LMK0	F	5	z
LMK0	F	5	z
