ID	Sex	DR	Phone	Context
DNC0	F	2	iy	sh_iy_hh
DNC0	F	2	iy	sh_iy_hh
DNC0	F	2	iy	sh_iy_hh
DNC0	F	2	iy	sh_iy_hh
DNC0	F	2	iy	sh_iy_hh
DNC0	F	2	iy	r_iy_s
DNC0	F	2	iy	r_iy_s
DNC0	F	2	iy	r_iy_s
DNC0	F	2	iy	r_iy_s
DNC0	F	2	iy	r_iy_s
DNC0	F	2	iy	s_iy_w
DNC0	F	2	iy	s_iy_w
DNC0	F	2	iy	s_iy_w
DNC0	F	2	iy	m_iy_tcl
DNC0	F	2	iy	m_iy_tcl
DNC0	F	2	iy	r_iy_ix
DNC0	F	2	iy	r_iy_ix
DNC0	F	2	iy	r_iy_ix
DNC0	F	2	iy	r_iy_ix
DNC0	F	2	iy	r_iy_ix
DNC0	F	2	iy	r_iy_ix
DNC0	F	2	iy	r_iy_ix
DNC0	F	2	iy	l_iy_r
DNC0	F	2	iy	l_iy_r
DNC0	F	2	iy	l_iy_r
DNC0	F	2	iy	l_iy_r
DNC0	F	2	iy	r_iy_tcl
DNC0	F	2	iy	r_iy_tcl
DNC0	F	2	iy	r_iy_tcl
DNC0	F	2	iy	r_iy_tcl
DNC0	F	2	iy	l_iy_hv
DNC0	F	2	iy	l_iy_hv
DNC0	F	2	iy	l_iy_hv
DNC0	F	2	iy	v_iy_eh
DNC0	F	2	iy	v_iy_eh
DNC0	F	2	iy	v_iy_eh
DNC0	F	2	iy	v_iy_eh
DNC0	F	2	iy	v_iy_eh
DNC0	F	2	iy	v_iy_eh
DNC0	F	2	iy	hv_iy_q
DNC0	F	2	iy	hv_iy_q
DNC0	F	2	iy	hv_iy_q
DNC0	F	2	iy	n_iy_pcl
DNC0	F	2	iy	n_iy_pcl
DNC0	F	2	iy	n_iy_pcl
DNC0	F	2	iy	n_iy_pcl
DNC0	F	2	iy	p_iy_pcl
DNC0	F	2	iy	p_iy_pcl
DNC0	F	2	iy	p_iy_pcl
DNC0	F	2	iy	p_iy_pcl
DNC0	F	2	iy	p_iy_pcl
DNC0	F	2	iy	p_iy_pcl
DNC0	F	2	iy	sh_iy_s
DNC0	F	2	iy	sh_iy_s
DNC0	F	2	iy	sh_iy_s
DNC0	F	2	iy	sh_iy_s
DNC0	F	2	iy	sh_iy_s
DNC0	F	2	iy	n_iy_hv
DNC0	F	2	iy	n_iy_hv
DNC0	F	2	iy	n_iy_hv
DNC0	F	2	iy	n_iy_hv
DNC0	F	2	iy	n_iy_hv
DNC0	F	2	iy	n_iy_hv
DNC0	F	2	iy	w_iy_dcl
DNC0	F	2	iy	w_iy_dcl
DNC0	F	2	iy	w_iy_dcl
DNC0	F	2	iy	w_iy_dcl
DNC0	F	2	iy	w_iy_dcl
DNC0	F	2	iy	k_iy_ax
DNC0	F	2	iy	k_iy_ax
DNC0	F	2	iy	z_iy_ax
DNC0	F	2	iy	z_iy_ax
DNC0	F	2	iy	z_iy_ax
DNC0	F	2	iy	z_iy_ax
DNC0	F	2	iy	z_iy_ax
DNC0	F	2	iy	z_iy_ax
DNC0	F	2	iy	z_iy_ax
DNC0	F	2	aa	d_aa_r
DNC0	F	2	aa	d_aa_r
DNC0	F	2	aa	d_aa_r
DNC0	F	2	aa	d_aa_r
DNC0	F	2	aa	d_aa_r
DNC0	F	2	aa	d_aa_r
DNC0	F	2	aa	w_aa_sh
DNC0	F	2	aa	w_aa_sh
DNC0	F	2	aa	w_aa_sh
DNC0	F	2	aa	w_aa_sh
DNC0	F	2	aa	w_aa_sh
DNC0	F	2	aa	w_aa_sh
DNC0	F	2	aa	w_aa_sh
DNC0	F	2	aa	w_aa_sh
DNC0	F	2	aa	w_aa_sh
DNC0	F	2	aa	w_aa_sh
DNC0	F	2	aa	w_aa_sh
DNC0	F	2	aa	s_aa_l
DNC0	F	2	aa	s_aa_l
DNC0	F	2	aa	s_aa_l
DNC0	F	2	aa	s_aa_l
DNC0	F	2	aa	s_aa_l
DNC0	F	2	aa	s_aa_l
DNC0	F	2	aa	k_aa_n
DNC0	F	2	aa	k_aa_n
DNC0	F	2	aa	k_aa_n
DNC0	F	2	aa	k_aa_n
DNC0	F	2	aa	k_aa_n
DNC0	F	2	aa	k_aa_n
DNC0	F	2	aa	k_aa_n
DNC0	F	2	aa	l_aa_kcl
DNC0	F	2	aa	l_aa_kcl
DNC0	F	2	aa	l_aa_kcl
DNC0	F	2	aa	l_aa_kcl
DNC0	F	2	aa	l_aa_kcl
DNC0	F	2	aa	l_aa_kcl
DNC0	F	2	aa	l_aa_kcl
DNC0	F	2	aa	l_aa_kcl
DNC0	F	2	aa	l_aa_kcl
DNC0	F	2	aa	l_aa_kcl
DNC0	F	2	aa	l_aa_kcl
DNC0	F	2	aa	l_aa_kcl
DNC0	F	2	aa	pau_aa_y
DNC0	F	2	aa	pau_aa_y
DNC0	F	2	aa	pau_aa_y
DNC0	F	2	aa	pau_aa_y
DNC0	F	2	aa	pau_aa_y
DNC0	F	2	aa	q_aa_axr
DNC0	F	2	aa	q_aa_axr
DNC0	F	2	aa	q_aa_axr
DNC0	F	2	aa	q_aa_axr
DNC0	F	2	aa	q_aa_axr
DNC0	F	2	aa	q_aa_axr
DNC0	F	2	aa	q_aa_axr
DNC0	F	2	aa	q_aa_axr
DNC0	F	2	aa	q_aa_axr
DNC0	F	2	aa	q_aa_axr
DNC0	F	2	aa	q_aa_axr
DNC0	F	2	aa	hh_aa_tcl
DNC0	F	2	aa	hh_aa_tcl
DNC0	F	2	aa	hh_aa_tcl
DNC0	F	2	aa	hh_aa_tcl
DNC0	F	2	aa	hh_aa_tcl
DNC0	F	2	aa	hh_aa_tcl
DNC0	F	2	aa	hh_aa_tcl
DNC0	F	2	aa	hh_aa_tcl
DNC0	F	2	aa	hh_aa_tcl
DNC0	F	2	aa	hh_aa_tcl
DNC0	F	2	aa	hh_aa_tcl
DNC0	F	2	aa	hv_aa_r
DNC0	F	2	aa	hv_aa_r
DNC0	F	2	aa	hv_aa_r
DNC0	F	2	aa	hv_aa_r
DNC0	F	2	aa	hv_aa_r
DNC0	F	2	aa	hv_aa_r
DNC0	F	2	aa	hv_aa_r
DNC0	F	2	aa	hv_aa_r
DNC0	F	2	aa	hv_aa_r
DNC0	F	2	aa	hv_aa_r
DNC0	F	2	aa	hv_aa_r
DNC0	F	2	aa	q_aa_r
DNC0	F	2	aa	q_aa_r
DNC0	F	2	aa	k_aa_m
DNC0	F	2	aa	k_aa_m
DNC0	F	2	aa	k_aa_m
DNC0	F	2	aa	k_aa_m
DNC0	F	2	aa	k_aa_m
DNC0	F	2	aa	k_aa_m
DNC0	F	2	aa	k_aa_m
DNC0	F	2	aa	k_aa_m
DNC0	F	2	aa	k_aa_m
DNC0	F	2	aa	q_aa_r
DNC0	F	2	aa	q_aa_r
DNC0	F	2	aa	q_aa_r
DNC0	F	2	aa	q_aa_r
DNC0	F	2	aa	l_aa_dcl
DNC0	F	2	aa	l_aa_dcl
DNC0	F	2	aa	l_aa_dcl
DNC0	F	2	aa	l_aa_dcl
DNC0	F	2	aa	l_aa_dcl
DNC0	F	2	aa	l_aa_dcl
DNC0	F	2	aa	l_aa_dcl
DNC0	F	2	aa	l_aa_dcl
DNC0	F	2	aa	l_aa_dcl
DNC0	F	2	aa	l_aa_dcl
DNC0	F	2	uh	w_uh_l
DNC0	F	2	uh	w_uh_l
DNC0	F	2	uh	w_uh_l
DNC0	F	2	uh	w_uh_l
DNC0	F	2	uh	w_uh_l
DNC0	F	2	s	h#_sh_iy
DNC0	F	2	s	h#_sh_iy
DNC0	F	2	s	h#_sh_iy
DNC0	F	2	s	h#_sh_iy
DNC0	F	2	s	h#_sh_iy
DNC0	F	2	s	h#_sh_iy
DNC0	F	2	s	h#_sh_iy
DNC0	F	2	s	h#_sh_iy
DNC0	F	2	s	h#_sh_iy
DNC0	F	2	s	h#_sh_iy
DNC0	F	2	s	h#_sh_iy
DNC0	F	2	s	h#_sh_iy
DNC0	F	2	s	k_s_ux
DNC0	F	2	s	k_s_ux
DNC0	F	2	s	k_s_ux
DNC0	F	2	s	k_s_ux
DNC0	F	2	s	k_s_ux
