ID	Sex	DR	Phone	Context
AKS0	F	1	iy	sh_iy_hv
AKS0	F	1	iy	sh_iy_hv
AKS0	F	1	iy	sh_iy_hv
AKS0	F	1	iy	sh_iy_hv
AKS0	F	1	iy	sh_iy_hv
AKS0	F	1	iy	sh_iy_hv
AKS0	F	1	iy	r_iy_s
AKS0	F	1	iy	r_iy_s
AKS0	F	1	iy	r_iy_s
AKS0	F	1	iy	r_iy_s
AKS0	F	1	iy	s_iy_w
AKS0	F	1	iy	s_iy_w
AKS0	F	1	iy	s_iy_w
AKS0	F	1	iy	s_iy_w
AKS0	F	1	iy	y_iy_axr
AKS0	F	1	iy	y_iy_axr
AKS0	F	1	iy	y_iy_axr
AKS0	F	1	iy	y_iy_axr
AKS0	F	1	iy	y_iy_axr
AKS0	F	1	iy	y_iy_axr
AKS0	F	1	iy	y_iy_axr
AKS0	F	1	iy	m_iy_tcl
AKS0	F	1	iy	m_iy_tcl
AKS0	F	1	iy	m_iy_tcl
AKS0	F	1	iy	m_iy_tcl
AKS0	F	1	iy	m_iy_tcl
AKS0	F	1	iy	r_iy_ix
AKS0	F	1	iy	r_iy_ix
AKS0	F	1	iy	r_iy_ix
AKS0	F	1	iy	r_iy_ix
AKS0	F	1	iy	l_iy_r
AKS0	F	1	iy	l_iy_r
AKS0	F	1	iy	l_iy_r
AKS0	F	1	iy	l_iy_r
AKS0	F	1	iy	l_iy_r
AKS0	F	1	iy	b_iy_h#
AKS0	F	1	iy	b_iy_h#
AKS0	F	1	iy	b_iy_h#
AKS0	F	1	iy	b_iy_h#
AKS0	F	1	iy	b_iy_h#
AKS0	F	1	iy	r_iy_z
AKS0	F	1	iy	r_iy_z
AKS0	F	1	iy	r_iy_z
AKS0	F	1	iy	r_iy_z
AKS0	F	1	iy	r_iy_z
AKS0	F	1	iy	r_iy_z
AKS0	F	1	iy	r_iy_z
AKS0	F	1	iy	r_iy_z
AKS0	F	1	iy	r_iy_z
AKS0	F	1	iy	r_iy_z
AKS0	F	1	iy	r_iy_z
AKS0	F	1	iy	s_iy_m
AKS0	F	1	iy	s_iy_m
AKS0	F	1	iy	s_iy_m
AKS0	F	1	iy	s_iy_m
AKS0	F	1	iy	s_iy_m
AKS0	F	1	iy	s_iy_m
AKS0	F	1	iy	p_iy_tcl
AKS0	F	1	iy	p_iy_tcl
AKS0	F	1	iy	p_iy_tcl
AKS0	F	1	iy	p_iy_tcl
AKS0	F	1	iy	p_iy_tcl
AKS0	F	1	iy	r_iy_ix
AKS0	F	1	iy	r_iy_ix
AKS0	F	1	iy	r_iy_ix
AKS0	F	1	iy	r_iy_ix
AKS0	F	1	iy	r_iy_ix
AKS0	F	1	iy	r_iy_ix
AKS0	F	1	iy	r_iy_ix
AKS0	F	1	iy	r_iy_ix
AKS0	F	1	iy	r_iy_ix
AKS0	F	1	iy	v_iy_n
AKS0	F	1	iy	v_iy_n
AKS0	F	1	iy	v_iy_n
AKS0	F	1	iy	v_iy_n
AKS0	F	1	iy	v_iy_n
AKS0	F	1	iy	v_iy_n
AKS0	F	1	iy	v_iy_n
AKS0	F	1	iy	l_iy_s
AKS0	F	1	iy	l_iy_s
AKS0	F	1	iy	l_iy_s
AKS0	F	1	iy	l_iy_s
AKS0	F	1	iy	l_iy_pcl
AKS0	F	1	iy	l_iy_pcl
AKS0	F	1	iy	l_iy_pcl
AKS0	F	1	iy	l_iy_pcl
AKS0	F	1	iy	l_iy_pcl
AKS0	F	1	iy	p_iy_pcl
AKS0	F	1	iy	p_iy_pcl
AKS0	F	1	iy	p_iy_pcl
AKS0	F	1	iy	p_iy_pcl
AKS0	F	1	iy	p_iy_pcl
AKS0	F	1	iy	p_iy_pcl
AKS0	F	1	aa	d_aa_r
AKS0	F	1	aa	d_aa_r
AKS0	F	1	aa	d_aa_r
AKS0	F	1	aa	d_aa_r
AKS0	F	1	aa	d_aa_r
AKS0	F	1	aa	d_aa_r
AKS0	F	1	aa	w_aa_sh
AKS0	F	1	aa	w_aa_sh
AKS0	F	1	aa	w_aa_sh
AKS0	F	1	aa	w_aa_sh
AKS0	F	1	aa	w_aa_sh
AKS0	F	1	aa	w_aa_sh
AKS0	F	1	aa	w_aa_sh
AKS0	F	1	aa	w_aa_dx
AKS0	F	1	aa	w_aa_dx
AKS0	F	1	aa	w_aa_dx
AKS0	F	1	aa	w_aa_dx
AKS0	F	1	aa	w_aa_dx
AKS0	F	1	aa	w_aa_dx
AKS0	F	1	aa	w_aa_dx
AKS0	F	1	aa	f_aa_r
AKS0	F	1	aa	f_aa_r
AKS0	F	1	aa	f_aa_r
AKS0	F	1	aa	f_aa_r
AKS0	F	1	aa	f_aa_r
AKS0	F	1	aa	f_aa_r
AKS0	F	1	aa	f_aa_r
AKS0	F	1	aa	z_aa_r
AKS0	F	1	aa	z_aa_r
AKS0	F	1	aa	z_aa_r
AKS0	F	1	aa	l_aa_kcl
AKS0	F	1	aa	l_aa_kcl
AKS0	F	1	aa	l_aa_kcl
AKS0	F	1	aa	l_aa_kcl
AKS0	F	1	aa	l_aa_kcl
AKS0	F	1	aa	l_aa_kcl
AKS0	F	1	aa	l_aa_kcl
AKS0	F	1	aa	l_aa_kcl
AKS0	F	1	aa	er_aa_sh
AKS0	F	1	aa	er_aa_sh
AKS0	F	1	aa	er_aa_sh
AKS0	F	1	aa	er_aa_sh
AKS0	F	1	aa	er_aa_sh
AKS0	F	1	aa	er_aa_sh
AKS0	F	1	aa	er_aa_sh
AKS0	F	1	aa	er_aa_sh
AKS0	F	1	aa	er_aa_sh
AKS0	F	1	aa	er_aa_sh
AKS0	F	1	aa	er_aa_sh
AKS0	F	1	aa	er_aa_sh
AKS0	F	1	aa	er_aa_sh
AKS0	F	1	aa	er_aa_sh
AKS0	F	1	aa	er_aa_sh
AKS0	F	1	aa	er_aa_sh
AKS0	F	1	aa	er_aa_sh
AKS0	F	1	aa	er_aa_sh
AKS0	F	1	aa	r_aa_pcl
AKS0	F	1	aa	r_aa_pcl
AKS0	F	1	aa	r_aa_pcl
AKS0	F	1	aa	r_aa_pcl
AKS0	F	1	aa	r_aa_pcl
AKS0	F	1	aa	r_aa_pcl
AKS0	F	1	aa	b_aa_kcl
AKS0	F	1	aa	b_aa_kcl
AKS0	F	1	aa	b_aa_kcl
AKS0	F	1	aa	b_aa_kcl
AKS0	F	1	aa	b_aa_kcl
AKS0	F	1	aa	b_aa_kcl
AKS0	F	1	aa	b_aa_kcl
AKS0	F	1	aa	b_aa_kcl
AKS0	F	1	aa	b_aa_kcl
AKS0	F	1	aa	b_aa_kcl
AKS0	F	1	aa	b_aa_kcl
AKS0	F	1	aa	b_aa_kcl
AKS0	F	1	aa	b_aa_kcl
AKS0	F	1	aa	er_aa_f
AKS0	F	1	aa	er_aa_f
AKS0	F	1	aa	er_aa_f
AKS0	F	1	aa	er_aa_f
AKS0	F	1	aa	er_aa_f
AKS0	F	1	aa	er_aa_f
AKS0	F	1	aa	er_aa_f
AKS0	F	1	uh	p_uh_tcl
AKS0	F	1	uh	p_uh_tcl
AKS0	F	1	uh	p_uh_tcl
AKS0	F	1	uh	b_uh_tcl
AKS0	F	1	uh	b_uh_tcl
AKS0	F	1	uh	b_uh_tcl
AKS0	F	1	s	h#_sh_iy
AKS0	F	1	s	h#_sh_iy
AKS0	F	1	s	h#_sh_iy
AKS0	F	1	s	h#_sh_iy
AKS0	F	1	s	h#_sh_iy
AKS0	F	1	s	h#_sh_iy
AKS0	F	1	s	k_s_uw
AKS0	F	1	s	k_s_uw
AKS0	F	1	s	k_s_uw
AKS0	F	1	s	k_s_uw
AKS0	F	1	s	k_s_uw
AKS0	F	1	s	k_s_uw
AKS0	F	1	s	k_s_uw
AKS0	F	1	s	k_s_uw
AKS0	F	1	s	iy_s_iy
AKS0	F	1	s	iy_s_iy
AKS0	F	1	s	iy_s_iy
AKS0	F	1	s	iy_s_iy
AKS0	F	1	s	iy_s_iy
AKS0	F	1	s	iy_s_iy
AKS0	F	1	s	iy_s_iy
AKS0	F	1	s	iy_s_iy
AKS0	F	1	s	iy_s_iy
AKS0	F	1	s	aa_sh_epi
AKS0	F	1	s	aa_sh_epi
AKS0	F	1	s	aa_sh_epi
AKS0	F	1	s	aa_sh_epi
AKS0	F	1	s	aa_sh_epi
AKS0	F	1	s	aa_sh_epi
AKS0	F	1	s	aa_sh_epi
AKS0	F	1	s	aa_sh_epi
AKS0	F	1	s	aa_sh_epi
AKS0	F	1	s	aa_sh_epi
AKS0	F	1	s	aa_sh_epi
AKS0	F	1	s	ae_s_epi
AKS0	F	1	s	ae_s_epi
AKS0	F	1	s	ae_s_epi
AKS0	F	1	s	ae_s_epi
AKS0	F	1	s	ae_s_epi
AKS0	F	1	s	ae_s_epi
AKS0	F	1	s	ax_s_th
AKS0	F	1	s	ax_s_th
AKS0	F	1	s	ax_s_th
AKS0	F	1	s	ax_s_th
AKS0	F	1	s	ax_s_th
AKS0	F	1	s	ax_s_th
AKS0	F	1	s	ax_s_th
AKS0	F	1	s	ax_s_th
AKS0	F	1	s	ax_s_th
AKS0	F	1	s	ax_s_th
AKS0	F	1	s	t_s_epi
AKS0	F	1	s	t_s_epi
AKS0	F	1	s	t_s_epi
AKS0	F	1	s	t_s_epi
AKS0	F	1	s	t_s_epi
AKS0	F	1	s	t_s_epi
AKS0	F	1	s	epi_sh_ae
AKS0	F	1	s	epi_sh_ae
AKS0	F	1	s	epi_sh_ae
AKS0	F	1	s	epi_sh_ae
AKS0	F	1	s	epi_sh_ae
AKS0	F	1	s	epi_sh_ae
AKS0	F	1	s	epi_sh_ae
AKS0	F	1	s	ih_s_dcl
AKS0	F	1	s	ih_s_dcl
AKS0	F	1	s	ih_s_dcl
AKS0	F	1	s	ih_s_dcl
AKS0	F	1	s	ih_s_dcl
AKS0	F	1	s	ih_s_dcl
AKS0	F	1	s	ih_s_dcl
AKS0	F	1	s	ih_s_dcl
AKS0	F	1	s	ih_s_dcl
AKS0	F	1	s	v_s_iy
AKS0	F	1	s	v_s_iy
AKS0	F	1	s	v_s_iy
AKS0	F	1	s	v_s_iy
AKS0	F	1	s	v_s_iy
AKS0	F	1	s	v_s_iy
AKS0	F	1	s	v_s_iy
AKS0	F	1	s	v_s_iy
AKS0	F	1	s	v_s_iy
AKS0	F	1	s	v_s_iy
AKS0	F	1	s	ix_sh_epi
AKS0	F	1	s	ix_sh_epi
AKS0	F	1	s	ix_sh_epi
AKS0	F	1	s	ix_sh_epi
AKS0	F	1	s	ix_sh_epi
AKS0	F	1	s	ix_sh_epi
AKS0	F	1	s	ix_sh_epi
AKS0	F	1	s	ix_sh_epi
AKS0	F	1	s	ix_sh_epi
AKS0	F	1	s	k_sh_ix
AKS0	F	1	s	k_sh_ix
AKS0	F	1	s	k_sh_ix
AKS0	F	1	s	k_sh_ix
AKS0	F	1	s	k_sh_ix
AKS0	F	1	s	k_sh_ix
AKS0	F	1	s	k_s_pcl
AKS0	F	1	s	k_s_pcl
AKS0	F	1	s	k_s_pcl
AKS0	F	1	s	k_s_pcl
AKS0	F	1	s	k_s_pcl
AKS0	F	1	s	ey_sh_en
AKS0	F	1	s	ey_sh_en
AKS0	F	1	s	ey_sh_en
