ID	Sex	DR	Phone	Context
RJM4	M	7	iy	sh_iy_ae
RJM4	M	7	iy	sh_iy_ae
RJM4	M	7	iy	sh_iy_ae
RJM4	M	7	iy	sh_iy_ae
RJM4	M	7	iy	sh_iy_ae
RJM4	M	7	iy	sh_iy_ae
RJM4	M	7	iy	sh_iy_ae
RJM4	M	7	iy	r_iy_s
RJM4	M	7	iy	r_iy_s
RJM4	M	7	iy	r_iy_s
RJM4	M	7	iy	r_iy_s
RJM4	M	7	iy	r_iy_s
RJM4	M	7	iy	r_iy_s
RJM4	M	7	iy	s_iy_w
RJM4	M	7	iy	s_iy_w
RJM4	M	7	iy	s_iy_w
RJM4	M	7	iy	s_iy_w
RJM4	M	7	iy	s_iy_w
RJM4	M	7	iy	s_iy_w
RJM4	M	7	iy	s_iy_w
RJM4	M	7	iy	s_iy_w
RJM4	M	7	iy	m_iy_dx
RJM4	M	7	iy	m_iy_dx
RJM4	M	7	iy	m_iy_dx
RJM4	M	7	iy	m_iy_dx
RJM4	M	7	iy	m_iy_dx
RJM4	M	7	iy	m_iy_dx
RJM4	M	7	iy	l_iy_r
RJM4	M	7	iy	l_iy_r
RJM4	M	7	iy	l_iy_r
RJM4	M	7	iy	l_iy_r
RJM4	M	7	iy	l_iy_r
RJM4	M	7	iy	l_iy_r
RJM4	M	7	iy	dh_iy_q
RJM4	M	7	iy	dh_iy_q
RJM4	M	7	iy	dh_iy_q
RJM4	M	7	iy	dh_iy_q
RJM4	M	7	iy	dh_iy_q
RJM4	M	7	iy	t_iy_ng
RJM4	M	7	iy	t_iy_ng
RJM4	M	7	iy	t_iy_ng
RJM4	M	7	iy	t_iy_ng
RJM4	M	7	iy	t_iy_ng
RJM4	M	7	iy	t_iy_ng
RJM4	M	7	iy	l_iy_w
RJM4	M	7	iy	l_iy_w
RJM4	M	7	iy	l_iy_w
RJM4	M	7	iy	l_iy_w
RJM4	M	7	iy	l_iy_w
RJM4	M	7	iy	l_iy_s
RJM4	M	7	iy	l_iy_s
RJM4	M	7	iy	l_iy_s
RJM4	M	7	iy	l_iy_s
RJM4	M	7	iy	l_iy_s
RJM4	M	7	iy	l_iy_s
RJM4	M	7	iy	l_iy_s
RJM4	M	7	iy	n_iy_axr
RJM4	M	7	iy	n_iy_axr
RJM4	M	7	iy	n_iy_axr
RJM4	M	7	iy	n_iy_axr
RJM4	M	7	iy	n_iy_axr
RJM4	M	7	iy	n_iy_axr
RJM4	M	7	iy	n_iy_axr
RJM4	M	7	iy	n_iy_axr
RJM4	M	7	iy	k_iy_ng
RJM4	M	7	iy	k_iy_ng
RJM4	M	7	iy	l_iy_y
RJM4	M	7	iy	l_iy_y
RJM4	M	7	iy	l_iy_y
RJM4	M	7	iy	l_iy_y
RJM4	M	7	iy	l_iy_y
RJM4	M	7	iy	l_iy_y
RJM4	M	7	iy	l_iy_y
RJM4	M	7	iy	l_iy_y
RJM4	M	7	iy	q_iy_dx
RJM4	M	7	iy	q_iy_dx
RJM4	M	7	iy	q_iy_dx
RJM4	M	7	iy	q_iy_dx
RJM4	M	7	iy	q_iy_dx
RJM4	M	7	iy	q_iy_dx
RJM4	M	7	iy	q_iy_dx
RJM4	M	7	iy	dx_iy_n
RJM4	M	7	iy	dx_iy_n
RJM4	M	7	iy	dx_iy_n
RJM4	M	7	iy	dx_iy_n
RJM4	M	7	iy	dx_iy_n
RJM4	M	7	iy	dx_iy_n
RJM4	M	7	iy	dx_iy_n
RJM4	M	7	iy	dx_iy_n
RJM4	M	7	iy	l_iy_ix
RJM4	M	7	iy	l_iy_ix
RJM4	M	7	iy	l_iy_ix
RJM4	M	7	iy	l_iy_ix
RJM4	M	7	iy	l_iy_ix
RJM4	M	7	iy	l_iy_ix
RJM4	M	7	iy	l_iy_ix
RJM4	M	7	iy	r_iy_s
RJM4	M	7	iy	r_iy_s
RJM4	M	7	iy	r_iy_s
RJM4	M	7	iy	r_iy_s
RJM4	M	7	iy	r_iy_s
RJM4	M	7	iy	l_iy_h#
RJM4	M	7	iy	l_iy_h#
RJM4	M	7	iy	l_iy_h#
RJM4	M	7	iy	l_iy_h#
RJM4	M	7	iy	l_iy_h#
RJM4	M	7	iy	l_iy_h#
RJM4	M	7	iy	l_iy_h#
RJM4	M	7	iy	l_iy_h#
RJM4	M	7	iy	l_iy_h#
RJM4	M	7	iy	l_iy_h#
RJM4	M	7	iy	l_iy_h#
RJM4	M	7	iy	l_iy_h#
RJM4	M	7	iy	l_iy_h#
RJM4	M	7	iy	l_iy_h#
RJM4	M	7	iy	l_iy_h#
RJM4	M	7	iy	l_iy_h#
RJM4	M	7	aa	d_aa_r
RJM4	M	7	aa	d_aa_r
RJM4	M	7	aa	d_aa_r
RJM4	M	7	aa	d_aa_r
RJM4	M	7	aa	d_aa_r
RJM4	M	7	aa	d_aa_r
RJM4	M	7	aa	d_aa_r
RJM4	M	7	aa	d_aa_r
RJM4	M	7	aa	d_aa_r
RJM4	M	7	aa	d_aa_r
RJM4	M	7	aa	w_aa_sh
RJM4	M	7	aa	w_aa_sh
RJM4	M	7	aa	w_aa_sh
RJM4	M	7	aa	w_aa_sh
RJM4	M	7	aa	w_aa_sh
RJM4	M	7	aa	w_aa_sh
RJM4	M	7	aa	w_aa_sh
RJM4	M	7	aa	w_aa_sh
RJM4	M	7	aa	w_aa_sh
RJM4	M	7	aa	w_aa_sh
RJM4	M	7	aa	w_aa_sh
RJM4	M	7	aa	w_aa_sh
RJM4	M	7	aa	w_aa_sh
RJM4	M	7	aa	w_aa_sh
RJM4	M	7	aa	n_aa_n
RJM4	M	7	aa	n_aa_n
RJM4	M	7	aa	n_aa_n
RJM4	M	7	aa	n_aa_n
RJM4	M	7	aa	n_aa_n
RJM4	M	7	aa	n_aa_n
RJM4	M	7	aa	n_aa_n
RJM4	M	7	aa	n_aa_n
RJM4	M	7	aa	n_aa_n
RJM4	M	7	aa	n_aa_n
RJM4	M	7	aa	n_aa_n
RJM4	M	7	aa	n_aa_n
RJM4	M	7	aa	n_aa_n
RJM4	M	7	aa	t_aa_axr
RJM4	M	7	aa	t_aa_axr
RJM4	M	7	aa	t_aa_axr
RJM4	M	7	aa	t_aa_axr
RJM4	M	7	aa	t_aa_axr
RJM4	M	7	aa	t_aa_axr
RJM4	M	7	aa	t_aa_axr
RJM4	M	7	aa	t_aa_axr
RJM4	M	7	aa	t_aa_axr
RJM4	M	7	aa	t_aa_axr
RJM4	M	7	aa	t_aa_axr
RJM4	M	7	aa	t_aa_axr
RJM4	M	7	aa	t_aa_axr
RJM4	M	7	aa	q_aa_r
RJM4	M	7	aa	q_aa_r
RJM4	M	7	aa	q_aa_r
RJM4	M	7	aa	q_aa_r
RJM4	M	7	aa	q_aa_r
RJM4	M	7	aa	f_aa_r
RJM4	M	7	aa	f_aa_r
RJM4	M	7	aa	f_aa_r
