ID	Sex	DR	Phone	Context
THC0	M	3	iy	sh_iy_hv
THC0	M	3	iy	sh_iy_hv
THC0	M	3	iy	sh_iy_hv
THC0	M	3	iy	sh_iy_hv
THC0	M	3	iy	sh_iy_hv
THC0	M	3	iy	r_iy_s
THC0	M	3	iy	r_iy_s
THC0	M	3	iy	r_iy_s
THC0	M	3	iy	m_iy_dx
THC0	M	3	iy	m_iy_dx
THC0	M	3	iy	m_iy_dx
THC0	M	3	iy	r_iy_eh
THC0	M	3	iy	r_iy_eh
THC0	M	3	iy	r_iy_eh
THC0	M	3	iy	r_iy_eh
THC0	M	3	iy	dh_iy_ah
THC0	M	3	iy	dh_iy_ah
THC0	M	3	iy	dh_iy_ah
THC0	M	3	iy	dh_iy_ah
THC0	M	3	iy	dh_iy_ah
THC0	M	3	iy	ch_iy_s
THC0	M	3	iy	ch_iy_s
THC0	M	3	iy	ch_iy_s
THC0	M	3	iy	ch_iy_s
THC0	M	3	iy	ch_iy_s
THC0	M	3	iy	f_iy_dcl
THC0	M	3	iy	f_iy_dcl
THC0	M	3	iy	f_iy_dcl
THC0	M	3	iy	f_iy_dcl
THC0	M	3	iy	f_iy_dcl
THC0	M	3	iy	f_iy_dcl
THC0	M	3	iy	f_iy_dcl
THC0	M	3	iy	f_iy_dcl
THC0	M	3	iy	l_iy_tcl
THC0	M	3	iy	l_iy_tcl
THC0	M	3	iy	l_iy_tcl
THC0	M	3	iy	l_iy_ah
THC0	M	3	iy	l_iy_ah
THC0	M	3	iy	l_iy_ah
THC0	M	3	iy	l_iy_ah
THC0	M	3	iy	l_iy_ah
THC0	M	3	iy	r_iy_f
THC0	M	3	iy	r_iy_f
THC0	M	3	iy	r_iy_f
THC0	M	3	iy	r_iy_f
THC0	M	3	iy	r_iy_f
THC0	M	3	iy	r_iy_f
THC0	M	3	iy	r_iy_f
THC0	M	3	iy	dh_iy_eh
THC0	M	3	iy	dh_iy_eh
THC0	M	3	iy	dh_iy_eh
THC0	M	3	iy	dh_iy_eh
THC0	M	3	iy	dh_iy_eh
THC0	M	3	iy	dh_iy_eh
THC0	M	3	iy	dh_iy_eh
THC0	M	3	iy	d_iy_pcl
THC0	M	3	iy	d_iy_pcl
THC0	M	3	iy	d_iy_pcl
THC0	M	3	iy	dh_iy_eh
THC0	M	3	iy	dh_iy_eh
THC0	M	3	iy	dh_iy_eh
THC0	M	3	iy	dh_iy_eh
THC0	M	3	iy	dh_iy_eh
THC0	M	3	iy	dh_iy_eh
THC0	M	3	iy	dh_iy_eh
THC0	M	3	iy	l_iy_l
THC0	M	3	iy	l_iy_l
THC0	M	3	iy	l_iy_l
THC0	M	3	iy	l_iy_l
THC0	M	3	iy	m_iy_dx
THC0	M	3	iy	m_iy_dx
THC0	M	3	iy	m_iy_dx
THC0	M	3	iy	m_iy_dx
THC0	M	3	iy	m_iy_dx
THC0	M	3	aa	d_aa_r
THC0	M	3	aa	d_aa_r
THC0	M	3	aa	d_aa_r
THC0	M	3	aa	d_aa_r
THC0	M	3	aa	d_aa_r
THC0	M	3	aa	d_aa_r
THC0	M	3	aa	d_aa_r
THC0	M	3	aa	axr_aa_r
THC0	M	3	aa	axr_aa_r
THC0	M	3	aa	axr_aa_r
THC0	M	3	aa	axr_aa_r
THC0	M	3	aa	hh_aa_pcl
THC0	M	3	aa	hh_aa_pcl
THC0	M	3	aa	hh_aa_pcl
THC0	M	3	aa	hh_aa_pcl
THC0	M	3	aa	hh_aa_pcl
THC0	M	3	aa	hh_aa_pcl
THC0	M	3	aa	hh_aa_pcl
THC0	M	3	aa	r_aa_pcl
THC0	M	3	aa	r_aa_pcl
THC0	M	3	aa	r_aa_pcl
THC0	M	3	aa	r_aa_pcl
THC0	M	3	aa	q_aa_l
THC0	M	3	aa	q_aa_l
THC0	M	3	aa	q_aa_l
THC0	M	3	aa	q_aa_l
THC0	M	3	aa	q_aa_l
THC0	M	3	aa	q_aa_l
THC0	M	3	aa	q_aa_r
THC0	M	3	aa	q_aa_r
THC0	M	3	aa	em_aa_r
THC0	M	3	aa	em_aa_r
THC0	M	3	aa	em_aa_r
THC0	M	3	aa	em_aa_r
THC0	M	3	aa	em_aa_r
THC0	M	3	uh	l_uh_kcl
THC0	M	3	uh	l_uh_kcl
THC0	M	3	uh	l_uh_s
THC0	M	3	uh	l_uh_s
THC0	M	3	uh	l_uh_s
THC0	M	3	uh	l_uh_s
THC0	M	3	s	h#_sh_iy
THC0	M	3	s	h#_sh_iy
THC0	M	3	s	h#_sh_iy
THC0	M	3	s	h#_sh_iy
THC0	M	3	s	h#_sh_iy
THC0	M	3	s	h#_sh_iy
THC0	M	3	s	k_s_uw
THC0	M	3	s	k_s_uw
THC0	M	3	s	k_s_uw
THC0	M	3	s	k_s_uw
THC0	M	3	s	k_s_uw
THC0	M	3	s	k_s_uw
THC0	M	3	s	iy_s_ix
THC0	M	3	s	iy_s_ix
THC0	M	3	s	iy_s_ix
THC0	M	3	s	iy_s_ix
THC0	M	3	s	iy_s_ix
THC0	M	3	s	iy_s_ix
THC0	M	3	s	iy_s_ix
THC0	M	3	s	ah_sh_epi
THC0	M	3	s	ah_sh_epi
THC0	M	3	s	ah_sh_epi
THC0	M	3	s	ah_sh_epi
THC0	M	3	s	ah_sh_epi
THC0	M	3	s	ah_sh_epi
THC0	M	3	s	ae_s_kcl
THC0	M	3	s	ae_s_kcl
THC0	M	3	s	ae_s_kcl
THC0	M	3	s	ae_s_kcl
THC0	M	3	s	ae_sh_axr
THC0	M	3	s	ae_sh_axr
THC0	M	3	s	ae_sh_axr
THC0	M	3	s	ae_sh_axr
THC0	M	3	s	ae_sh_axr
THC0	M	3	s	ae_sh_axr
THC0	M	3	s	ae_sh_axr
THC0	M	3	s	ae_sh_axr
THC0	M	3	s	ae_sh_axr
THC0	M	3	s	ae_sh_axr
THC0	M	3	s	ae_sh_axr
THC0	M	3	s	iy_s_ao
THC0	M	3	s	iy_s_ao
THC0	M	3	s	iy_s_ao
THC0	M	3	s	iy_s_ao
THC0	M	3	s	iy_s_ao
THC0	M	3	s	iy_s_ao
THC0	M	3	s	iy_s_ao
THC0	M	3	s	iy_s_ao
THC0	M	3	s	iy_s_ao
THC0	M	3	s	iy_s_ao
THC0	M	3	s	iy_s_ao
THC0	M	3	s	r_s_ax-h
THC0	M	3	s	r_s_ax-h
THC0	M	3	s	r_s_ax-h
THC0	M	3	s	r_s_ax-h
THC0	M	3	s	r_s_ax-h
THC0	M	3	s	v_s_tcl
THC0	M	3	s	v_s_tcl
THC0	M	3	s	v_s_tcl
THC0	M	3	s	h#_s_ah
THC0	M	3	s	h#_s_ah
THC0	M	3	s	h#_s_ah
THC0	M	3	s	h#_s_ah
THC0	M	3	s	h#_s_ah
THC0	M	3	s	h#_s_ah
THC0	M	3	s	h#_s_ah
THC0	M	3	s	ah_s_tcl
THC0	M	3	s	ah_s_tcl
THC0	M	3	s	ih_sh_en
THC0	M	3	s	ih_sh_en
THC0	M	3	s	ih_sh_en
THC0	M	3	s	ih_sh_en
THC0	M	3	s	ih_sh_en
THC0	M	3	s	ih_sh_en
THC0	M	3	s	ih_sh_en
THC0	M	3	s	n_sh_ih
THC0	M	3	s	n_sh_ih
THC0	M	3	s	n_sh_ih
THC0	M	3	s	n_sh_ih
THC0	M	3	s	n_sh_ih
THC0	M	3	s	n_sh_ih
THC0	M	3	s	p_sh_ey
THC0	M	3	s	p_sh_ey
THC0	M	3	s	p_sh_ey
THC0	M	3	s	p_sh_ey
THC0	M	3	s	p_sh_ey
THC0	M	3	s	p_sh_ey
THC0	M	3	s	k_s_epi
THC0	M	3	s	k_s_epi
THC0	M	3	s	k_s_epi
THC0	M	3	s	k_s_epi
THC0	M	3	s	k_s_epi
THC0	M	3	s	k_s_epi
THC0	M	3	s	uh_s_q
THC0	M	3	s	uh_s_q
THC0	M	3	s	uh_s_q
THC0	M	3	s	uh_s_q
THC0	M	3	s	uh_s_q
THC0	M	3	s	er_s_en
THC0	M	3	s	er_s_en
THC0	M	3	s	er_s_en
THC0	M	3	s	er_s_en
THC0	M	3	s	er_s_en
THC0	M	3	s	er_s_en
THC0	M	3	s	er_s_en
THC0	M	3	s	k_s_pcl
THC0	M	3	s	k_s_pcl
THC0	M	3	s	ih_sh_ow
THC0	M	3	s	ih_sh_ow
THC0	M	3	s	ih_sh_ow
THC0	M	3	s	ih_sh_ow
THC0	M	3	s	ih_sh_ow
THC0	M	3	s	ih_sh_ow
THC0	M	3	s	ih_sh_ow
THC0	M	3	s	ih_sh_ow
THC0	M	3	s	ih_sh_ow
THC0	M	3	s	ih_sh_ow
THC0	M	3	f	k_f_iy
THC0	M	3	f	k_f_iy
THC0	M	3	f	k_f_iy
THC0	M	3	f	k_f_iy
THC0	M	3	f	ax-h_f_ay
THC0	M	3	f	ax-h_f_ay
THC0	M	3	f	ax-h_f_ay
