ID	Sex	DR	Phone	Context
WAC0	M	5	iy	sh_iy_hv
WAC0	M	5	iy	sh_iy_hv
WAC0	M	5	iy	sh_iy_hv
WAC0	M	5	iy	sh_iy_hv
WAC0	M	5	iy	sh_iy_hv
WAC0	M	5	iy	r_iy_z
WAC0	M	5	iy	r_iy_z
WAC0	M	5	iy	r_iy_z
WAC0	M	5	iy	r_iy_z
WAC0	M	5	iy	r_iy_z
WAC0	M	5	iy	r_iy_z
WAC0	M	5	iy	r_iy_z
WAC0	M	5	iy	z_iy_w
WAC0	M	5	iy	z_iy_w
WAC0	M	5	iy	z_iy_w
WAC0	M	5	iy	z_iy_w
WAC0	M	5	iy	z_iy_w
WAC0	M	5	iy	z_iy_w
WAC0	M	5	iy	z_iy_w
WAC0	M	5	iy	y_iy_axr
WAC0	M	5	iy	y_iy_axr
WAC0	M	5	iy	y_iy_axr
WAC0	M	5	iy	y_iy_axr
WAC0	M	5	iy	y_iy_axr
WAC0	M	5	iy	y_iy_axr
WAC0	M	5	iy	y_iy_axr
WAC0	M	5	iy	y_iy_axr
WAC0	M	5	iy	y_iy_axr
WAC0	M	5	iy	y_iy_axr
WAC0	M	5	iy	y_iy_axr
WAC0	M	5	iy	y_iy_axr
WAC0	M	5	iy	y_iy_axr
WAC0	M	5	iy	m_iy_dx
WAC0	M	5	iy	m_iy_dx
WAC0	M	5	iy	m_iy_dx
WAC0	M	5	iy	m_iy_dx
WAC0	M	5	iy	m_iy_dx
WAC0	M	5	iy	m_iy_dx
WAC0	M	5	iy	m_iy_dx
WAC0	M	5	iy	m_iy_dx
WAC0	M	5	iy	r_iy_eh
WAC0	M	5	iy	r_iy_eh
WAC0	M	5	iy	r_iy_eh
WAC0	M	5	iy	l_iy_r
WAC0	M	5	iy	l_iy_r
WAC0	M	5	iy	l_iy_r
WAC0	M	5	iy	l_iy_r
WAC0	M	5	iy	l_iy_r
WAC0	M	5	iy	l_iy_r
WAC0	M	5	iy	l_iy_r
WAC0	M	5	iy	w_iy_n
WAC0	M	5	iy	w_iy_n
WAC0	M	5	iy	w_iy_n
WAC0	M	5	iy	w_iy_n
WAC0	M	5	iy	r_iy_l
WAC0	M	5	iy	r_iy_l
WAC0	M	5	iy	r_iy_l
WAC0	M	5	iy	r_iy_l
WAC0	M	5	iy	r_iy_l
WAC0	M	5	iy	r_iy_l
WAC0	M	5	iy	r_iy_l
WAC0	M	5	iy	z_iy_tcl
WAC0	M	5	iy	z_iy_tcl
WAC0	M	5	iy	z_iy_tcl
WAC0	M	5	iy	z_iy_tcl
WAC0	M	5	iy	z_iy_tcl
WAC0	M	5	iy	z_iy_tcl
WAC0	M	5	iy	z_iy_tcl
WAC0	M	5	iy	z_iy_tcl
WAC0	M	5	iy	er_iy_dcl
WAC0	M	5	iy	er_iy_dcl
WAC0	M	5	iy	er_iy_dcl
WAC0	M	5	iy	er_iy_dcl
WAC0	M	5	iy	er_iy_dcl
WAC0	M	5	iy	er_iy_dcl
