ID	Sex	DR	Vowel
LEH0	F	7	iy
LEH0	F	7	iy
LEH0	F	7	iy
LEH0	F	7	iy
LEH0	F	7	iy
LEH0	F	7	iy
LEH0	F	7	iy
LEH0	F	7	iy
LEH0	F	7	iy
LEH0	F	7	iy
LEH0	F	7	aa
LEH0	F	7	aa
LEH0	F	7	aa
LEH0	F	7	aa
LEH0	F	7	aa
LEH0	F	7	aa
LEH0	F	7	aa
LEH0	F	7	s
LEH0	F	7	s
LEH0	F	7	s
LEH0	F	7	s
LEH0	F	7	s
LEH0	F	7	s
LEH0	F	7	s
LEH0	F	7	s
LEH0	F	7	s
LEH0	F	7	s
LEH0	F	7	s
LEH0	F	7	s
LEH0	F	7	s
LEH0	F	7	s
LEH0	F	7	s
LEH0	F	7	s
LEH0	F	7	s
LEH0	F	7	z
LEH0	F	7	z
LEH0	F	7	z
LEH0	F	7	z
LEH0	F	7	z
LEH0	F	7	z
LEH0	F	7	z
LEH0	F	7	z
LEH0	F	7	z
LEH0	F	7	sh
LEH0	F	7	sh
LEH0	F	7	sh
LEH0	F	7	sh
LEH0	F	7	sh
LEH0	F	7	f
LEH0	F	7	f
LEH0	F	7	f
LEH0	F	7	f
LEH0	F	7	f
LEH0	F	7	h#
LEH0	F	7	h#
LEH0	F	7	h#
LEH0	F	7	h#
LEH0	F	7	h#
LEH0	F	7	h#
LEH0	F	7	h#
LEH0	F	7	h#
LEH0	F	7	h#
LEH0	F	7	h#
LEH0	F	7	h#
LEH0	F	7	h#
LEH0	F	7	h#
LEH0	F	7	h#
LEH0	F	7	h#
LEH0	F	7	h#
LEH0	F	7	h#
LEH0	F	7	h#
LEH0	F	7	h#
LEH0	F	7	h#
LEH0	F	7	pau
