ID	Sex	DR	Vowel
JVW0	M	3	iy
JVW0	M	3	iy
JVW0	M	3	iy
JVW0	M	3	iy
JVW0	M	3	iy
JVW0	M	3	iy
JVW0	M	3	iy
JVW0	M	3	iy
JVW0	M	3	iy
JVW0	M	3	iy
JVW0	M	3	iy
JVW0	M	3	iy
JVW0	M	3	iy
JVW0	M	3	iy
JVW0	M	3	iy
JVW0	M	3	iy
JVW0	M	3	iy
JVW0	M	3	aa
JVW0	M	3	aa
JVW0	M	3	aa
JVW0	M	3	aa
JVW0	M	3	aa
JVW0	M	3	aa
JVW0	M	3	uh
JVW0	M	3	uh
JVW0	M	3	s
JVW0	M	3	s
JVW0	M	3	s
JVW0	M	3	s
JVW0	M	3	s
JVW0	M	3	s
JVW0	M	3	s
JVW0	M	3	s
JVW0	M	3	s
JVW0	M	3	s
JVW0	M	3	s
JVW0	M	3	s
JVW0	M	3	s
JVW0	M	3	s
JVW0	M	3	s
JVW0	M	3	s
JVW0	M	3	s
JVW0	M	3	s
JVW0	M	3	z
JVW0	M	3	z
JVW0	M	3	z
JVW0	M	3	z
JVW0	M	3	z
JVW0	M	3	z
JVW0	M	3	z
JVW0	M	3	z
JVW0	M	3	z
JVW0	M	3	z
JVW0	M	3	z
JVW0	M	3	sh
JVW0	M	3	sh
JVW0	M	3	sh
JVW0	M	3	sh
JVW0	M	3	sh
JVW0	M	3	f
JVW0	M	3	f
JVW0	M	3	f
JVW0	M	3	f
JVW0	M	3	h#
JVW0	M	3	h#
JVW0	M	3	h#
JVW0	M	3	h#
JVW0	M	3	h#
JVW0	M	3	h#
JVW0	M	3	h#
JVW0	M	3	h#
JVW0	M	3	h#
JVW0	M	3	h#
JVW0	M	3	h#
JVW0	M	3	h#
JVW0	M	3	h#
JVW0	M	3	h#
JVW0	M	3	h#
JVW0	M	3	h#
JVW0	M	3	h#
JVW0	M	3	h#
JVW0	M	3	h#
JVW0	M	3	h#
JVW0	M	3	pau
JVW0	M	3	pau
JVW0	M	3	pau
JVW0	M	3	pau
